filename,class_name,confidence,mask_area_ratio,gt_area_ratio,iou,dice,pixel_precision,pixel_recall,boundary_iou
LEAF_BLIGHT_to_label_2779.jpg,LEAF_BLIGHT,0.9972163438796997,0.12143255739795919,0.07553411989795919,0.20026718484333253,0.33370434078721034,0.27063843755128836,0.4350923482849604,0.010647897491427541
LEAF_BLIGHT_to_label_2780.jpg,LEAF_BLIGHT,0.9998270869255066,0.10768096301020408,0.07880261479591837,0.32161016949152543,0.4866944533504328,0.42143253747917825,0.5758725341426404,0.014195903467856418
LEAF_BLIGHT_to_label_2781.jpg,LEAF_BLIGHT,0.9999978542327881,0.1432158801020408,0.03926179846938776,0.2006294256490952,0.33420707732634336,0.2129139994433621,0.7766497461928934,0.028182701652089408
LEAF_BLIGHT_to_label_2784.jpg,LEAF_BLIGHT,0.9999440908432007,0.07981903698979592,0.0546875,0.2429097605893186,0.39087272188472366,0.3293383270911361,0.4806851311953353,0.02028526148969889
LEAF_BLIGHT_to_label_2810.jpg,LEAF_BLIGHT,0.9999426603317261,0.1845703125,0.11997767857142858,0.4059251081056215,0.5774491198220012,0.47640643559010903,0.7328903654485049,0.0857451403887689
PHOMOPSIS_LEAF_SPOT_to_label_3714.jpg,PHOMOPSIS_LEAF_SPOT,0.9992877840995789,0.1828563456632653,0.037029655612244895,0.19056868457969137,0.3201305175382942,0.19247956403269756,0.9504843918191603,0.030992151338297445
PHOMOPSIS_LEAF_SPOT_to_label_3715.jpg,PHOMOPSIS_LEAF_SPOT,0.9997379183769226,0.12382413903061225,0.003168845663265306,0.01319764668468755,0.026051475204017578,0.013359085787864156,0.5220125786163522,0.017982017982017984
PHOMOPSIS_LEAF_SPOT_to_label_3726.jpg,PHOMOPSIS_LEAF_SPOT,0.9995412826538086,0.16605548469387754,0.06742267219387756,0.33170398999658973,0.49816474605207,0.35021603456553047,0.8625480342890925,0.09575955265610438
PHOMOPSIS_LEAF_SPOT_to_label_3730.jpg,PHOMOPSIS_LEAF_SPOT,0.9978352189064026,0.08450255102040816,0.004803093112244898,0.03750868256540866,0.07230528899799152,0.03820754716981132,0.6721991701244814,0.013466042154566744
PHOMOPSIS_LEAF_SPOT_to_label_3731.jpg,PHOMOPSIS_LEAF_SPOT,0.9986853003501892,0.10040656887755102,0.009347098214285714,0.005661066471877283,0.011258398402033775,0.006153235410877332,0.06609808102345416,0.0
PHOMOPSIS_LEAF_SPOT_to_label_3798.jpg,PHOMOPSIS_LEAF_SPOT,0.9993122816085815,0.18018574617346939,0.01686065051020408,0.06563914636775167,0.1231920703954688,0.06735980533126866,0.7198581560283688,0.035987182647276315
PHOMOPSIS_LEAF_SPOT_to_label_3847.jpg,PHOMOPSIS_LEAF_SPOT,0.9992631077766418,0.12344547193877552,0.007035235969387755,0.03953636074944427,0.07606537345349015,0.04020019373587343,0.7053824362606232,0.021922428330522766
PHOMOPSIS_LEAF_SPOT_to_label_3887.jpg,PHOMOPSIS_LEAF_SPOT,0.9817179441452026,0.12113360969387756,0.0034877232142857145,0.008223153821347952,0.016312170158324004,0.00839091806515301,0.2914285714285714,0.01703056768558952
PHOMOPSIS_LEAF_SPOT_to_label_3895.jpg,PHOMOPSIS_LEAF_SPOT,0.9997715353965759,0.1490154655612245,0.01056281887755102,0.03838672026974452,0.07393530660671913,0.03958807008158352,0.5584905660377358,0.040044085231447465
PHOMOPSIS_LEAF_SPOT_to_label_3906.jpg,PHOMOPSIS_LEAF_SPOT,0.9927405714988708,0.20770886479591838,0.04223134566326531,0.13513758146270818,0.2380990351646599,0.1432546536173479,0.7045776309579991,0.04436648782501032
