filename,class_name,stem,raw_split,gt_area,pseudo_area,pred_area,prob_mean,prob_p95,pseudo_iou,pseudo_dice,pseudo_precision,pseudo_recall,pseudo_f1,pseudo_pixel_accuracy,pseudo_specificity,pseudo_tp,pseudo_fp,pseudo_fn,pseudo_tn,pred_iou,pred_dice,pred_precision,pred_recall,pred_f1,pred_pixel_accuracy,pred_specificity,pred_tp,pred_fp,pred_fn,pred_tn
to_label_32.jpg,ALGAL_LEAF_SPOT,to_label_32,train,0.030233577806122448,0.20005580357142858,0.19895966198979592,0.20702019333839417,0.9939481616020203,0.14473944917629541,0.2528775421873399,0.14554692169609934,0.9630850361922818,0.25287751937528036,0.8279456313759009,0.8237325058040162,1461,8577,56,40082,0.14564654313463193,0.2542608695630064,0.14644896323603676,0.9637442319733853,0.254260846658399,0.8290816326514089,0.8248833720363655,1462,8521,55,40138
to_label_33.jpg,ALGAL_LEAF_SPOT,to_label_33,train,0.03866390306122449,0.25892857142857145,0.28097098214285715,0.28042134642601013,0.985633134841919,0.12026408582699179,0.21470667023697623,0.12338362068870548,0.8262886597512222,0.21470664762703942,0.7663026147943911,0.7638900406319681,1603,11389,337,36847,0.10591642531991506,0.191545080432775,0.10895162434310575,0.7917525772787756,0.19154505916543593,0.7415896045903587,0.7395721038213376,1536,12562,404,35674
to_label_339.jpg,ALGAL_LEAF_SPOT,to_label_339,test,0.02325813137755102,0.0,0.43257732780612246,0.462567001581192,0.9903264045715332,0.0,0.0,0.0,0.0,0.0,0.9767418686205024,0.9999999999979595,0,0,1167,49009,0.04739662041467511,0.09050367261240598,0.04768486523820463,0.8868894600782442,0.09050366292806536,0.5854193239784251,0.5782407312930722,1035,20670,132,28339
to_label_36.jpg,ALGAL_LEAF_SPOT,to_label_36,train,0.020926339285714284,0.3079161352040816,0.2550422512755102,0.26233193278312683,0.9981264472007751,0.05864237135853559,0.11078787878720735,0.05915857605139703,0.8704761903932879,0.11078786686918182,0.7075892857128755,0.7041078044198508,914,14536,136,34590,0.07133462282343261,0.1331696396321718,0.07204813628137807,0.8780952380116099,0.13316962561547002,0.7607820471923613,0.7582746407182382,922,11875,128,37251
to_label_361.jpg,ALGAL_LEAF_SPOT,to_label_361,test,0.010463169642857142,0.0,0.36918048469387754,0.38828909397125244,0.9855663180351257,0.0,0.0,0.0,0.0,0.0,0.9895368303551707,0.9999999999979859,0,0,525,49651,0.025131848024835153,0.04903144521996414,0.02521053768071037,0.8895238093543765,0.049031439859523206,0.6389708227028081,0.636321524237908,467,18057,58,31594
to_label_39.jpg,ALGAL_LEAF_SPOT,to_label_39,train,0.07698899872448979,0.23046875,0.18865593112244897,0.19839723408222198,0.9974110722541809,0.274958677683678,0.4313217086897561,0.2877032168774844,0.8612477348987511,0.4313216711464829,0.8251554528044779,0.8221449700930146,3327,8237,536,38076,0.35086652477601227,0.5194688273649976,0.36572998098071274,0.8961946673337771,0.5194687861962981,0.8723493303554043,0.8703603739751897,3462,6004,401,40309
to_label_394.jpg,ALGAL_LEAF_SPOT,to_label_394,test,0.017518335459183673,0.0,0.29976482780612246,0.3183402121067047,0.9950710535049438,0.0,0.0,0.0,0.0,0.0,0.9824816645388582,0.9999999999979715,0,0,879,49297,0.058440263279978456,0.11042713567769831,0.058440263279978456,0.9999999998862344,0.11042712524399971,0.7177535076516307,0.7127208552230101,879,14162,0,35135
to_label_40.jpg,ALGAL_LEAF_SPOT,to_label_40,train,0.04974489795918367,0.17982700892857142,0.25711495535714285,0.2638566792011261,0.9925556182861328,0.1497155404716068,0.2604392742402948,0.16624182644169075,0.6009615384374615,0.2604392402914622,0.8302176339269168,0.8422189597297772,1500,7523,996,40157,0.14390787518466636,0.25160745599628753,0.15014339973529073,0.7760416666355753,0.2516074288286541,0.7703483737229545,0.7700503355688547,1937,10964,559,36716
to_label_576.jpg,ALGAL_LEAF_SPOT,to_label_576,test,0.026785714285714284,0.0,0.5053212691326531,0.5322243571281433,0.9842619895935059,0.0,0.0,0.0,0.0,0.0,0.9732142857123461,0.9999999999979522,0,0,1344,48832,0.03608987543158023,0.0696655305439542,0.03667915598486816,0.6919642856628002,0.06966552098270407,0.5049625318867487,0.4998156946254509,930,24425,414,24407
to_label_726.jpg,ALGAL_LEAF_SPOT,to_label_726,test,0.01905293367346939,0.0,0.43819754464285715,0.4453009068965912,0.9961707592010498,0.0,0.0,0.0,0.0,0.0,0.9809470663245756,0.9999999999979683,0,0,956,49220,0.03165609964462585,0.06136948088714915,0.032018920270923644,0.7364016735631379,0.061369472900438655,0.5708107461723317,0.5675944737899886,704,21283,252,27937
to_label_1046.jpg,ALLOCARIDARA_ATTACK,to_label_1046,test,0.05315290178571429,0.0,0.27596859056122447,0.2981034219264984,0.9976611137390137,0.0,0.0,0.0,0.0,0.0,0.9468470982123987,0.9999999999978951,0,0,2667,47509,0.19260489636605324,0.3229986677950648,0.19260489636605324,0.9999999999625048,0.32299864070965134,0.7771843112229408,0.7646761666194517,2667,11180,0,36329
to_label_1063.jpg,ALLOCARIDARA_ATTACK,to_label_1063,test,0.10040656887755102,0.0,0.30113998724489793,0.31705981492996216,0.9905897378921509,0.0,0.0,0.0,0.0,0.0,0.899593431120656,0.9999999999977845,0,0,5038,45138,0.32378449408460064,0.48918006749806836,0.3261416280587284,0.9781659388452131,0.4891800299906805,0.7948820153045383,0.7744250963694128,4928,10182,110,34956
to_label_1064.jpg,ALLOCARIDARA_ATTACK,to_label_1064,test,0.12432238520408163,0.0,0.30393016581632654,0.30069565773010254,0.981974720954895,0.0,0.0,0.0,0.0,0.0,0.8756776147941732,0.999999999997724,0,0,6238,43938,0.3199017198997549,0.48473566641621024,0.34150819671907207,0.8348829752992164,0.48473562520864477,0.7793367346923243,0.7714506805025912,5208,10042,1030,33896
to_label_1147.jpg,ALLOCARIDARA_ATTACK,to_label_1147,test,0.0846420599489796,0.0,0.5084502551020408,0.4966842532157898,0.9697381258010864,0.0,0.0,0.0,0.0,0.0,0.9153579400491961,0.9999999999978227,0,0,4247,45929,0.1633243422846514,0.2807890050059451,0.16376607086796893,0.9837532375563044,0.2807889805357853,0.5734414859682448,0.5355004463399258,4178,21334,69,24595
to_label_1297.jpg,ALLOCARIDARA_ATTACK,to_label_1297,test,0.14893574617346939,0.0,0.24579480229591838,0.2490406483411789,0.9953758716583252,0.0,0.0,0.0,0.0,0.0,0.8510642538248344,0.9999999999976582,0,0,7473,42703,0.49175265496353276,0.6592951630785656,0.5293926862845261,0.8736785761959899,0.659295116085812,0.8655133928554178,0.8640844905489916,6529,5804,944,36899
to_label_1317.jpg,ALLOCARIDARA_ATTACK,to_label_1317,test,0.2040218431122449,0.0,0.2553810586734694,0.2623538374900818,0.9961930513381958,0.0,0.0,0.0,0.0,0.0,0.7959781568861687,0.9999999999974961,0,0,10237,39939,0.7177882107406082,0.8357121166073676,0.7516778523431272,0.9409006544794285,0.8357120672286575,0.9245256696410146,0.9203285009616657,9632,3182,605,36757
to_label_1334.jpg,ALLOCARIDARA_ATTACK,to_label_1334,test,0.07605229591836735,0.0,0.3871372767857143,0.4150473177433014,0.9873177409172058,0.0,0.0,0.0,0.0,0.0,0.9239477040797912,0.999999999997843,0,0,3816,46360,0.1919072772952874,0.3220171249071812,0.19263835263736093,0.9806079664313259,0.32201709745912116,0.6859654017843472,0.6617126833462862,3742,15683,74,30677
to_label_1667.jpg,ALLOCARIDARA_ATTACK,to_label_1667,test,0.16432158801020408,0.0,0.3211694834183674,0.3239057958126068,0.9964959025382996,0.0,0.0,0.0,0.0,0.0,0.8356784119881304,0.9999999999976151,0,0,8245,41931,0.36723354099810723,0.5371921182243957,0.40601923673344076,0.7935718617247595,0.5371920734409251,0.7753109056106997,0.7717202070049087,6543,9572,1702,32359
to_label_765.jpg,ALLOCARIDARA_ATTACK,to_label_765,test,0.2176937181122449,0.0,0.2893614477040816,0.30084362626075745,0.9975336194038391,0.0,0.0,0.0,0.0,0.0,0.782306281886196,0.9999999999974524,0,0,10923,39253,0.2664011946228651,0.42072164137874096,0.3686204284016212,0.48997528151158126,0.4207215923759582,0.7062739158149189,0.7664637097781916,5352,9167,5571,30086
to_label_855.jpg,ALLOCARIDARA_ATTACK,to_label_855,train,0.11244419642857142,0.23188376913265307,0.23700573979591838,0.24720498919487,0.9946154356002808,0.46988259315577774,0.6393471088693676,0.47468844004748867,0.9789081885682576,0.6393470648818649,0.8758171237227443,0.8627565455587579,5523,6112,119,38422,0.46360601001282464,0.6335120337593617,0.4670366632991335,0.9844026940626657,0.6335119901085933,0.8719308035696908,0.8576817712290437,5554,6338,88,38196
to_label_864.jpg,ALLOCARIDARA_ATTACK,to_label_864,train,0.05707908163265306,0.2745735012755102,0.3198939732142857,0.3520983159542084,0.9881367683410645,0.1558658053750374,0.2696953308078259,0.16288016258864135,0.7835195530452682,0.26969530230922895,0.757792570151551,0.7562352045976576,2244,11533,620,35779,0.13460500269849077,0.23727200634291687,0.1398043735584088,0.7835195530452682,0.23727198064407426,0.7124720982128657,0.7081712884665451,2244,13807,620,33505
to_label_868.jpg,ALLOCARIDARA_ATTACK,to_label_868,train,0.18919403698979592,0.2864317602040816,0.2914341517857143,0.2988632023334503,0.9958087801933289,0.6133720930191091,0.7603603603571742,0.631296966319014,0.9557568734756582,0.7603603124438105,0.886021205355377,0.8697490352214199,9073,5299,420,35384,0.6177634668235207,0.7637253275801803,0.6297613348790961,0.9700832192039388,0.7637252798395454,0.8864397321410905,0.8669223016963672,9209,5414,284,35269
to_label_869.jpg,ALLOCARIDARA_ATTACK,to_label_869,train,0.14032605229591838,0.21472417091836735,0.21653778698979592,0.22189536690711975,0.9850375056266785,0.623826451548411,0.7683412854293105,0.6352329682510187,0.9720210197277088,0.7683412376204038,0.9177495216818444,0.9088906920113391,6844,3930,197,39205,0.6201592471894665,0.7655534457680914,0.6308329498331262,0.973441272532688,0.7655533980442062,0.9163345025491941,0.9070128665795595,6854,4011,187,39124
to_label_874.jpg,ALLOCARIDARA_ATTACK,to_label_874,train,0.16238839285714285,0.24186862244897958,0.3033920599489796,0.30679383873939514,0.9970006942749023,0.2713256032574658,0.4268388877912303,0.35670731707023146,0.5312960235575442,0.42683883972187003,0.7682955994882648,0.8142428856933134,4329,7807,3819,34221,0.31519414743773105,0.47931196782131996,0.3679301057586026,0.6874079528634339,0.47931192240141285,0.7574736926005312,0.7710573903093865,5601,9622,2547,32406
to_label_876.jpg,ALLOCARIDARA_ATTACK,to_label_876,train,0.20212850765306123,0.21436543367346939,0.27720424107142855,0.2866058647632599,0.9937969446182251,0.18315122006350476,0.3095990046879625,0.30076236518872473,0.31897061723211423,0.30959895472965065,0.7124521683659271,0.8121346855152817,3235,7521,6907,32513,0.23884825383620661,0.3855972724610802,0.3333812639274327,0.4572076513463103,0.3855972236860606,0.7054966517843082,0.7683968626648139,4637,9272,5505,30762
to_label_877.jpg,ALLOCARIDARA_ATTACK,to_label_877,train,0.2919921875,0.4817641900510204,0.4553172831632653,0.45698538422584534,0.9862855672836304,0.5862068965493291,0.7391304347807048,0.5935547925346727,0.9793188178214502,0.7391303877864437,0.798150510202491,0.7234342012646772,14348,9825,303,25700,0.6232467532440552,0.7679014321125213,0.6301759607781223,0.9826632994267785,0.7679013844986992,0.8265505420901894,0.7621674876825836,14397,8449,254,27076
to_label_879.jpg,ALLOCARIDARA_ATTACK,to_label_879,train,0.10574776785714286,0.23899872448979592,0.24760841836734693,0.2563439607620239,0.9982471466064453,0.44053964023617137,0.6116314024707385,0.44112741827517404,0.996984545778421,0.6116313599370399,0.86611128826358,0.8506351682619776,5290,6702,16,38168,0.4269617706203061,0.5984207557777866,0.4269961365065438,0.9998115340934827,0.5984207138331796,0.8580994897942081,0.8413416536642716,5305,7119,1,37751
to_label_884.jpg,ALLOCARIDARA_ATTACK,to_label_884,test,0.15959821428571427,0.0,0.46584024234693877,0.46591418981552124,0.9938315153121948,0.0,0.0,0.0,0.0,0.0,0.8404017857126108,0.9999999999976286,0,0,8008,42168,0.3316642620710699,0.4981199413660757,0.33438863694560456,0.9760239760117879,0.4981199033520411,0.6861049107129183,0.6310472396114801,7816,15558,192,26610
to_label_885.jpg,ALLOCARIDARA_ATTACK,to_label_885,train,0.030472735969387755,0.37496014030612246,0.20549665178571427,0.25490403175354004,0.9832174777984619,0.08126926756627367,0.1503219780752577,0.08126926756627367,0.9999999999345978,0.15032196417215707,0.6555125956619589,0.6446851809964752,1529,17285,0,31362,0.14828823586317244,0.2582770270248456,0.14828823586317244,0.9999999999345978,0.2582770045303146,0.8249760841820293,0.8194749933175335,1529,8782,0,39865
to_label_892.jpg,ALLOCARIDARA_ATTACK,to_label_892,train,0.061045121173469385,0.19142617984693877,0.20069355867346939,0.22495470941066742,0.9960288405418396,0.26087389270169326,0.413798547518047,0.27287870900288513,0.855697029028544,0.41379851084922964,0.852000956630955,0.8517606605377459,2621,6984,442,40129,0.25602524865860726,0.4076753217055686,0.2658391261145398,0.8739797583782574,0.40767528593579194,0.8449657206615813,0.843079404833394,2677,7393,386,39720
to_label_2757.jpg,LEAF_BLIGHT,to_label_2757,train,0.024693080357142856,0.1953722895408163,0.2194874043367347,0.2526952922344208,0.9760831594467163,0.009231331688061133,0.01829378735719712,0.010302968478931928,0.0815173526972141,0.018293767433590534,0.783960459182111,0.8017451008423039,101,9702,1138,39235,0.06557662202065075,0.12308194580376197,0.06846454190439967,0.6085552864722715,0.12308192762279835,0.7858737244882297,0.7903631199280905,754,10259,485,38678
to_label_2773.jpg,LEAF_BLIGHT,to_label_2773,train,0.032704878826530615,0.09791533801020408,0.23869977678571427,0.24459707736968994,0.9659558534622192,0.23474001506716768,0.3802258162895907,0.2536128638254913,0.7592931139086354,0.3802257787456774,0.9190449617328622,0.9244462758814784,1246,3667,395,44868,0.09681056700952954,0.17653106182863465,0.10035902145695617,0.7324801949584107,0.17653104063104538,0.7765066964270239,0.7779952611501432,1202,10775,439,37760
to_label_2776.jpg,LEAF_BLIGHT,to_label_2776,train,0.03411989795918367,0.3546117665816326,0.20286591198979592,0.20753562450408936,0.9892234802246094,0.09167739407795557,0.16795693411859544,0.09205867475921958,0.956775700878693,0.1679569181040603,0.6765585140292638,0.6666597887077693,1638,16155,74,32309,0.13279984757423263,0.23446303927142825,0.13694861970589498,0.8142523364010367,0.23446301462029975,0.8185786033146951,0.8187314295130019,1394,8785,318,39679
to_label_2777.jpg,LEAF_BLIGHT,to_label_2777,train,0.08994339923469388,0.28495695153061223,0.3505261479591837,0.3532092869281769,0.989263653755188,0.16124452126574945,0.27770985061784215,0.18268289271098975,0.5787724351744123,0.2777098141454392,0.7292131696414038,0.7440816415900311,2612,11686,1901,33977,0.06964475849351638,0.13022035201968138,0.08181714805502718,0.3188566363767149,0.13022031951875782,0.6168885522946889,0.6463438670244042,1439,16149,3074,29514
to_label_2778.jpg,LEAF_BLIGHT,to_label_2778,train,0.07535475127551021,0.39652423469387754,0.3327686543367347,0.3224186301231384,0.9722495079040527,0.14282266627983964,0.24994720614837204,0.1487233614789469,0.782597196488162,0.2499471793093843,0.6460658482129981,0.6349391098164997,2959,16937,822,29458,0.16610671373972946,0.2848911026453516,0.17470204228199854,0.7714890240473026,0.2848910725347063,0.7081473214271601,0.7029852354764458,2917,13780,864,32615
to_label_2779.jpg,LEAF_BLIGHT,to_label_2779,train,0.07553411989795919,0.1985809948979592,0.2409717793367347,0.24391159415245056,0.9871608018875122,0.14923128342121297,0.2597062672658157,0.179245283017069,0.47124010552846335,0.25970622733893733,0.7970742984677992,0.8236968050687197,1786,8178,2004,38208,0.15021365973672618,0.2611926201104389,0.171532544866665,0.5472295514367486,0.2611925837695681,0.7661631058658199,0.7840512223498813,2074,10017,1716,36369
to_label_2780.jpg,LEAF_BLIGHT,to_label_2780,train,0.07880261479591837,0.3195950255102041,0.3352000956632653,0.34056252241134644,0.9920246601104736,0.03435785987770693,0.06643321660797182,0.04140683462184206,0.16793120889813024,0.06643318487275568,0.6280691964273197,0.6674310934172744,664,15372,3290,30850,0.16538569424872154,0.28382997159638074,0.17527795944957916,0.7455741021561565,0.2838299407724803,0.7035036670904347,0.699904807233136,2948,13871,1006,32351
to_label_2781.jpg,LEAF_BLIGHT,to_label_2781,train,0.03926179846938776,0.2236926020408163,0.16466039540816327,0.17458148300647736,0.9908919930458069,0.12672929120301682,0.22495073518095382,0.13221667854479494,0.7532994923475482,0.22495070977590595,0.7961973852024948,0.7979504625963615,1484,9740,486,38466,0.16630571070139852,0.2851837372919743,0.1765916243019052,0.7406091370182432,0.28518370619635364,0.8542330994880935,0.8588764884021515,1459,6803,511,41403
to_label_2784.jpg,LEAF_BLIGHT,to_label_2784,train,0.0546875,0.2653659119897959,0.2627750318877551,0.27199915051460266,0.9889662861824036,0.09647685374780501,0.1759760881737594,0.1061209162590603,0.5149416909433331,0.17597605983799047,0.7362683354577163,0.7490723562136341,1413,11902,1331,35530,0.08559940025839569,0.15769979282969615,0.09525976488361577,0.4577259475051849,0.15769976431083293,0.7326012436209889,0.7485031202547889,1256,11929,1488,35503
to_label_2804.jpg,LEAF_BLIGHT,to_label_2804,test,0.06116470025510204,0.0,0.53125,0.5016207695007324,0.9850919842720032,0.0,0.0,0.0,0.0,0.0,0.9388352997430268,0.9999999999978771,0,0,3069,47107,0.0565507926350446,0.10704793944455156,0.059686374549596015,0.5184099054897879,0.1070479209268744,0.4710020727031429,0.46791347358042773,1591,25065,1478,22042
to_label_2810.jpg,LEAF_BLIGHT,to_label_2810,train,0.11997767857142858,0.25175382653061223,0.5078125,0.4954761862754822,0.9614043831825256,0.060978384527525714,0.11494745871694752,0.0848638378713991,0.17807308969803864,0.11494741499960569,0.6709980867333566,0.738200923995067,1072,11560,4948,32596,0.17951022242125547,0.3043809523799861,0.18814756671825686,0.7963455149369378,0.3043809214614921,0.5632971938764284,0.531524594617874,4794,20686,1226,23470
to_label_2827.jpg,LEAF_BLIGHT,to_label_2827,test,0.12436224489795919,0.0,0.42932876275510207,0.3849562108516693,0.8919283151626587,0.0,0.0,0.0,0.0,0.0,0.8756377551002956,0.9999999999977239,0,0,6240,43936,0.16379021447652567,0.2814772154622364,0.181505895459189,0.6266025640925225,0.2814771806296141,0.6021603954069632,0.5986890021836337,3910,17632,2330,26304
to_label_2899.jpg,LEAF_BLIGHT,to_label_2899,test,0.03248565051020408,0.0,0.27517139668367346,0.3447991907596588,0.9670925736427307,0.0,0.0,0.0,0.0,0.0,0.9675143494878676,0.9999999999979401,0,0,1630,48546,0.032989828693569395,0.0638725140891114,0.03570652567512344,0.3024539877115059,0.06387249520047956,0.7119937818863361,0.7257446545529482,493,13314,1137,35232
to_label_2904.jpg,LEAF_BLIGHT,to_label_2904,test,0.016721141581632654,0.0,0.29934630102040816,0.30365851521492004,0.9950174689292908,0.0,0.0,0.0,0.0,0.0,0.9832788584164077,0.9999999999979731,0,0,839,49337,0.035385519357345525,0.06835235512914842,0.03608521970681701,0.6460071512936821,0.06835234510773669,0.7055365114781857,0.7065488375849636,542,14478,297,34859
to_label_2980.jpg,LEAF_BLIGHT,to_label_2980,test,0.08938536352040816,0.0,0.23899872448979592,0.2611455023288727,0.9760051369667053,0.0,0.0,0.0,0.0,0.0,0.910614636477777,0.9999999999978114,0,0,4485,45691,0.33590076211824305,0.5028828063330528,0.3454803202105947,0.923745819377397,0.5028827667087898,0.8367546237228222,0.828215622330813,4143,7849,342,37842
to_label_3020.jpg,LEAF_BLIGHT,to_label_3020,test,0.02010921556122449,0.0,0.5028698979591837,0.45218417048454285,0.9284698963165283,0.0,0.0,0.0,0.0,0.0,0.9798907844368225,0.9999999999979661,0,0,1009,49167,0.013048681619839212,0.0257612133682948,0.013395688015165679,0.3349851337626378,0.025761205973643207,0.4904934630092265,0.49368478857670045,338,24894,671,24273
to_label_3097.jpg,LEAF_BLIGHT,to_label_3097,test,0.018215880102040817,0.0,0.46615911989795916,0.45170798897743225,0.8965787887573242,0.0,0.0,0.0,0.0,0.0,0.9817841198960024,0.9999999999979701,0,0,914,49262,0.010099330867336772,0.019996708360681383,0.010389055151729845,0.26586433257485076,0.019996701122063032,0.525310905611198,0.5301246396806257,243,23147,671,26115
to_label_3098.jpg,LEAF_BLIGHT,to_label_3098,test,0.0431281887755102,0.0,0.2295519770408163,0.2431521862745285,0.9983327984809875,0.0,0.0,0.0,0.0,0.0,0.9568718112225828,0.9999999999979172,0,0,2164,48012,0.15939327175528012,0.2749598011966455,0.16330960236010322,0.8692236598489269,0.2749597745650071,0.802295918365748,0.7992793468282944,1881,9637,283,38375
to_label_3214.jpg,LEAF_BLIGHT,to_label_3214,test,0.014449139030612245,0.0,0.38113839285714285,0.3804812431335449,0.9699714779853821,0.0,0.0,0.0,0.0,0.0,0.9855508609674235,0.9999999999979777,0,0,725,49451,0.001665320952757038,0.003325104539254748,0.0017255804224967288,0.045517241373032105,0.003325097500925349,0.6057278380089969,0.6139410729800935,33,19091,692,30360
to_label_3578.jpg,LEAF_BLIGHT,to_label_3578,test,0.04878826530612245,0.0,0.45960220025510207,0.42268189787864685,0.9459385275840759,0.0,0.0,0.0,0.0,0.0,0.9512117346919818,0.9999999999979048,0,0,2448,47728,0.07131157868182221,0.1331294837111093,0.07363080525530709,0.6936274509520577,0.13312946635926334,0.5592912946417424,0.5524011062676994,1698,21363,750,26365
to_label_3690.jpg,PHOMOPSIS_LEAF_SPOT,to_label_3690,test,0.009028220663265306,0.0,0.30361128826530615,0.3154890835285187,0.9892948865890503,0.0,0.0,0.0,0.0,0.0,0.9909717793347597,0.9999999999979888,0,0,453,49723,0.029736116581136035,0.05775482883879802,0.029736116581136035,0.9999999997792494,0.05775482322972852,0.7054169323965533,0.7027331416030755,453,14781,0,34942
to_label_3714.jpg,PHOMOPSIS_LEAF_SPOT,to_label_3714,train,0.037029655612244895,0.30301339285714285,0.30546476403061223,0.31626957654953003,0.9927551746368408,0.12220468297735987,0.21779392802591843,0.12220468297735987,0.9999999999461786,0.2177939086169606,0.7340162627536392,0.7237882362665595,1858,13346,0,34972,0.12122398381861274,0.2162350887389221,0.12122398381861274,0.9999999999461786,0.21623506945203735,0.7315648915801747,0.7212426010995462,1858,13469,0,34849
to_label_3715.jpg,PHOMOPSIS_LEAF_SPOT,to_label_3715,train,0.003168845663265306,0.3387874681122449,0.3889110331632653,0.3957676291465759,0.9700833559036255,0.0072795585299560905,0.014453899055749772,0.0072945467380005026,0.779874213345991,0.014453897219477674,0.6629862882639848,0.6626147109969358,124,16875,35,33142,0.00685807871433104,0.013622731662615652,0.006866864814969422,0.842767295067442,0.013622730059182193,0.613261320151839,0.6125317392074444,134,19380,25,30637
to_label_3726.jpg,PHOMOPSIS_LEAF_SPOT,to_label_3726,train,0.06742267219387756,0.3701171875,0.38143734056122447,0.3940395414829254,0.9735448360443115,0.18216574228537954,0.30818985150629413,0.18216574228537954,0.9999999999704405,0.3081898254349566,0.6973054846924879,0.6754215374079982,3383,15188,0,31605,0.1767594963154984,0.30041736968164273,0.1767594963154984,0.9999999999704405,0.3004173441511039,0.6859853316312859,0.6632829696735338,3383,15756,0,31037
